order_id,subscriber_id,order_date,plan_tier,amount,cogs,status,payment_method
ORD-18240,SUB-2313,2024-02-05,Starter,19.677752377743627,8.5,completed,card
ORD-18241,SUB-2313,2024-03-07,Starter,20.049401996154465,8.5,completed,mpesa
ORD-18242,SUB-2313,2024-04-06,Starter,19.71790283508575,8.5,completed,card
ORD-18243,SUB-2313,2024-05-07,Starter,19.825602884505507,8.5,completed,card
ORD-18244,SUB-2313,2024-06-06,Starter,19.88678850099143,8.5,completed,card
ORD-18245,SUB-2314,2023-11-23,Premium,55.452379515413305,18.5,completed,card
ORD-18246,SUB-2314,2023-12-26,Premium,55.7634543160036,18.5,completed,paypal
ORD-18247,SUB-2314,2024-01-26,Premium,54.148573272319716,18.5,completed,card
ORD-18248,SUB-2314,2024-02-25,Premium,54.51450677407114,18.5,completed,paypal
ORD-18249,SUB-2314,2024-03-25,Premium,55.94580812093388,18.5,completed,card
ORD-18250,SUB-2314,2024-04-23,Premium,54.82783929535589,18.5,completed,card
ORD-18251,SUB-2314,2024-05-23,Premium,55.49557121315718,18.5,completed,paypal
ORD-18252,SUB-2314,2024-06-23,Premium,54.747549161861656,18.5,completed,card
ORD-18253,SUB-2314,2024-07-24,Premium,55.73038460215391,18.5,completed,paypal
ORD-18254,SUB-2314,2024-08-23,Premium,54.02240067787999,18.5,completed,card
ORD-18255,SUB-2314,2024-09-26,Premium,55.570481086158765,18.5,completed,mpesa
ORD-18256,SUB-2314,2024-10-24,Premium,55.131288964576456,18.5,completed,card
ORD-18257,SUB-2314,2024-11-25,Premium,55.83990063905926,18.5,completed,mpesa
ORD-18258,SUB-2314,2024-12-26,Premium,54.54838886296732,18.5,completed,card
ORD-18259,SUB-2315,2023-11-23,Classic,35.01695900671187,13.0,completed,mpesa
ORD-18260,SUB-2315,2023-12-21,Classic,35.02357497743807,13.0,completed,mpesa
ORD-18261,SUB-2315,2024-01-21,Classic,35.18624112555068,13.0,completed,card
ORD-18262,SUB-2315,2024-02-22,Classic,35.475372062669265,13.0,completed,mpesa
ORD-18263,SUB-2315,2024-03-22,Classic,34.92734482136618,13.0,completed,mpesa
ORD-18264,SUB-2315,2024-04-21,Classic,35.19906408448852,13.0,completed,mpesa
ORD-18265,SUB-2315,2024-05-24,Classic,34.44254894335208,13.0,completed,mpesa
ORD-18266,SUB-2317,2023-11-20,Classic,34.80300897818646,13.0,completed,paypal
ORD-18267,SUB-2317,2023-12-21,Classic,34.70029141964265,13.0,completed,card
ORD-18268,SUB-2317,2024-01-20,Classic,34.79274921499323,13.0,completed,card
ORD-18269,SUB-2317,2024-02-23,Classic,35.46472040171269,13.0,completed,mpesa
ORD-18270,SUB-2317,2024-03-22,Classic,35.53459656856218,13.0,completed,paypal
ORD-18271,SUB-2317,2024-04-22,Classic,35.62830158520224,13.0,completed,card
ORD-18272,SUB-2317,2024-05-21,Classic,35.32763027344432,13.0,completed,mpesa
ORD-18273,SUB-2317,2024-06-20,Classic,34.357177626723455,13.0,completed,card
ORD-18274,SUB-2317,2024-07-23,Classic,35.54226248018779,13.0,completed,mpesa
ORD-18275,SUB-2317,2024-08-23,Classic,35.41231507915155,13.0,completed,card
ORD-18276,SUB-2317,2024-09-21,Classic,35.39187807544841,13.0,completed,mpesa
ORD-18277,SUB-2317,2024-10-20,Classic,34.70592701462224,13.0,completed,card
ORD-18278,SUB-2317,2024-11-20,Classic,34.823860313318185,13.0,completed,mpesa
ORD-18279,SUB-2317,2024-12-20,Classic,35.34209751907928,13.0,completed,card
ORD-18280,SUB-2318,2023-11-16,Starter,19.8618354212935,8.5,completed,card
ORD-18281,SUB-2318,2023-12-16,Starter,19.908060335906548,8.5,completed,card
ORD-18282,SUB-2318,2024-01-15,Starter,20.108182065207146,8.5,completed,paypal
ORD-18283,SUB-2318,2024-02-15,Starter,19.796802437146937,8.5,completed,mpesa
ORD-18284,SUB-2318,2024-03-15,Starter,20.297265490444914,8.5,completed,card
ORD-18285,SUB-2318,2024-04-16,Starter,20.341098428765545,8.5,completed,mpesa
ORD-18286,SUB-2318,2024-05-14,Starter,20.225446997872986,8.5,failed,card
ORD-18287,SUB-2318,2024-06-14,Starter,20.05126436672754,8.5,completed,card
ORD-18288,SUB-2318,2024-07-17,Starter,20.130038392017962,8.5,completed,mpesa
ORD-18289,SUB-2318,2024-08-16,Starter,19.96160508227949,8.5,completed,card
ORD-18290,SUB-2318,2024-09-15,Starter,19.639067031067032,8.5,completed,mpesa
ORD-18291,SUB-2318,2024-10-15,Starter,20.328914544210917,8.5,completed,mpesa
ORD-18292,SUB-2318,2024-11-16,Starter,19.67424453583662,8.5,completed,mpesa
ORD-18293,SUB-2318,2024-12-16,Starter,20.165052386940406,8.5,completed,card
ORD-18294,SUB-2319,2023-11-19,Classic,34.3682781474657,13.0,completed,card
ORD-18295,SUB-2319,2023-12-17,Classic,35.23780353941079,13.0,completed,mpesa
ORD-18296,SUB-2319,2024-01-18,Classic,35.66449301374582,13.0,completed,card
ORD-18297,SUB-2319,2024-02-17,Classic,34.36664553016976,13.0,completed,card
ORD-18298,SUB-2319,2024-03-20,Classic,34.74905187594278,13.0,completed,mpesa
ORD-18299,SUB-2319,2024-04-19,Classic,35.31362500952033,13.0,completed,card
ORD-18300,SUB-2319,2024-05-18,Classic,34.53205970713501,13.0,completed,mpesa
ORD-18301,SUB-2319,2024-06-18,Classic,34.849827495393875,13.0,completed,mpesa
ORD-18302,SUB-2319,2024-07-20,Classic,35.29324913403139,13.0,completed,card
ORD-18303,SUB-2319,2024-08-18,Classic,35.141652340619835,13.0,completed,mpesa
ORD-18304,SUB-2319,2024-09-18,Classic,35.17760909702552,13.0,completed,paypal
ORD-18305,SUB-2319,2024-10-18,Classic,34.38994360814498,13.0,completed,card
ORD-18306,SUB-2319,2024-11-17,Classic,34.402257559289446,13.0,completed,paypal
ORD-18307,SUB-2319,2024-12-18,Classic,35.00930326978366,13.0,completed,card
ORD-18308,SUB-2320,2023-11-08,Starter,20.157629463967382,8.5,completed,card
ORD-18309,SUB-2320,2023-12-09,Starter,20.342451001433886,8.5,completed,card
ORD-18310,SUB-2320,2024-01-10,Starter,19.66705995746904,8.5,completed,mpesa
ORD-18311,SUB-2320,2024-02-09,Starter,20.000881265774602,8.5,completed,card
ORD-18312,SUB-2320,2024-03-07,Starter,19.6824138176012,8.5,completed,card
ORD-18313,SUB-2320,2024-04-08,Starter,20.333406549648892,8.5,completed,mpesa
ORD-18314,SUB-2320,2024-05-07,Starter,19.960351079307408,8.5,completed,card
ORD-18315,SUB-2321,2023-11-10,Starter,20.31201204766964,8.5,completed,mpesa
ORD-18316,SUB-2322,2023-11-18,Classic,35.51464491729615,13.0,completed,mpesa
ORD-18317,SUB-2323,2023-11-28,Premium,54.79345078067199,18.5,completed,card
ORD-18318,SUB-2323,2023-12-29,Premium,54.560494288123245,18.5,completed,card
ORD-18319,SUB-2323,2024-01-28,Premium,55.75528737648675,18.5,completed,card
ORD-18320,SUB-2323,2024-02-28,Premium,55.25632762463789,18.5,completed,mpesa
ORD-18321,SUB-2323,2024-03-28,Premium,54.67649617536396,18.5,completed,paypal
ORD-18322,SUB-2323,2024-04-28,Premium,55.794498015882716,18.5,completed,mpesa
ORD-18323,SUB-2323,2024-05-27,Premium,54.09165128064552,18.5,completed,card
ORD-18324,SUB-2323,2024-06-27,Premium,54.55856259291031,18.5,completed,mpesa
ORD-18325,SUB-2323,2024-07-29,Premium,55.186004273316875,18.5,completed,card
ORD-18326,SUB-2323,2024-08-29,Premium,55.87429751911704,18.5,completed,mpesa
ORD-18327,SUB-2323,2024-09-28,Premium,55.22054455817503,18.5,completed,card
ORD-18328,SUB-2324,2023-12-31,Starter,19.89757073139701,8.5,completed,card
ORD-18329,SUB-2324,2024-01-31,Starter,20.146068308662684,8.5,completed,card
ORD-18330,SUB-2324,2024-02-28,Starter,19.955875603082777,8.5,completed,mpesa
ORD-18331,SUB-2324,2024-03-31,Starter,19.859714932595416,8.5,completed,paypal
ORD-18332,SUB-2324,2024-04-30,Starter,19.934227836199913,8.5,completed,card
ORD-18333,SUB-2324,2024-05-30,Starter,20.16336026040538,8.5,completed,card
ORD-18334,SUB-2324,2024-06-29,Starter,19.603801742529743,8.5,completed,card
ORD-18335,SUB-2324,2024-07-29,Starter,19.61650035007891,8.5,completed,paypal
ORD-18336,SUB-2324,2024-08-28,Starter,20.223378475246474,8.5,completed,paypal
ORD-18337,SUB-2324,2024-09-28,Starter,19.683335671488393,8.5,completed,mpesa
ORD-18338,SUB-2324,2024-10-29,Starter,19.700686926875328,8.5,completed,paypal
ORD-18339,SUB-2324,2024-12-01,Starter,19.921269705599716,8.5,completed,card
ORD-18340,SUB-2324,2024-12-31,Starter,20.37229879322927,8.5,completed,card
ORD-18341,SUB-2325,2023-12-18,Classic,35.28748214074638,13.0,completed,paypal
ORD-18342,SUB-2325,2024-01-16,Classic,34.8214733183981,13.0,completed,mpesa
ORD-18343,SUB-2325,2024-02-16,Classic,34.84021796523285,13.0,completed,card
ORD-18344,SUB-2325,2024-03-19,Classic,35.43682232115755,13.0,completed,mpesa
ORD-18345,SUB-2325,2024-04-18,Classic,34.62103675316076,13.0,completed,mpesa
ORD-18346,SUB-2325,2024-05-18,Classic,35.133368400221975,13.0,completed,card
ORD-18347,SUB-2326,2023-12-02,Starter,20.129473915498032,8.5,completed,mpesa
ORD-18348,SUB-2326,2024-01-04,Starter,20.382108435480873,8.5,completed,card
ORD-18349,SUB-2326,2024-02-02,Starter,20.094690172570253,8.5,completed,card
ORD-18350,SUB-2326,2024-03-01,Starter,20.026741715750028,8.5,completed,mpesa
ORD-18351,SUB-2326,2024-04-03,Starter,20.027455554165215,8.5,completed,paypal
ORD-18352,SUB-2326,2024-05-02,Starter,20.37838225831422,8.5,completed,card
ORD-18353,SUB-2326,2024-06-04,Starter,19.659200185291557,8.5,completed,card
ORD-18354,SUB-2326,2024-07-04,Starter,19.810864907385078,8.5,completed,paypal
ORD-18355,SUB-2326,2024-08-01,Starter,20.04418300761394,8.5,completed,card
ORD-18356,SUB-2326,2024-09-03,Starter,20.024800792921717,8.5,completed,mpesa
ORD-18357,SUB-2326,2024-10-02,Starter,20.255883737632246,8.5,completed,card
ORD-18358,SUB-2326,2024-11-01,Starter,20.35247891353993,8.5,failed,card
ORD-18359,SUB-2326,2024-12-01,Starter,19.880507502163677,8.5,completed,card
ORD-18360,SUB-2327,2023-12-16,Premium,54.708435432934834,18.5,completed,paypal
ORD-18361,SUB-2327,2024-01-17,Premium,54.13703778742884,18.5,completed,paypal
ORD-18362,SUB-2327,2024-02-15,Premium,54.580348591390084,18.5,completed,mpesa
ORD-18363,SUB-2327,2024-03-15,Premium,55.24067023126735,18.5,completed,card
ORD-18364,SUB-2327,2024-04-18,Premium,55.04862940251009,18.5,completed,card
ORD-18365,SUB-2327,2024-05-16,Premium,55.951409235114824,18.5,completed,card
ORD-18366,SUB-2327,2024-06-18,Premium,54.28421071943515,18.5,completed,card
ORD-18367,SUB-2327,2024-07-15,Premium,54.289834515401395,18.5,completed,card
ORD-18368,SUB-2327,2024-08-17,Premium,55.550412196145146,18.5,completed,card
ORD-18369,SUB-2327,2024-09-15,Premium,54.01480690485878,18.5,completed,mpesa
ORD-18370,SUB-2327,2024-10-15,Premium,53.987729620826826,18.5,completed,card
ORD-18371,SUB-2327,2024-11-15,Premium,55.81254638499909,18.5,completed,paypal
ORD-18372,SUB-2327,2024-12-15,Premium,55.6568567367103,18.5,completed,mpesa
ORD-18373,SUB-2328,2023-12-16,Starter,20.130303567217222,8.5,completed,mpesa
ORD-18374,SUB-2328,2024-01-14,Starter,20.164134515722804,8.5,completed,paypal
ORD-18375,SUB-2328,2024-02-14,Starter,19.700471532875067,8.5,completed,paypal
ORD-18376,SUB-2328,2024-03-14,Starter,20.196672685469924,8.5,completed,card
ORD-18377,SUB-2328,2024-04-14,Starter,19.609700338054544,8.5,completed,card
ORD-18378,SUB-2328,2024-05-16,Starter,19.641845612495352,8.5,completed,card
ORD-18379,SUB-2328,2024-06-14,Starter,20.0017905358025,8.5,completed,paypal
ORD-18380,SUB-2328,2024-07-16,Starter,19.878553282185116,8.5,completed,card
ORD-18381,SUB-2328,2024-08-16,Starter,19.905915181101026,8.5,completed,paypal
ORD-18382,SUB-2328,2024-09-14,Starter,20.21462945273051,8.5,completed,paypal
ORD-18383,SUB-2328,2024-10-15,Starter,20.316508440078465,8.5,completed,mpesa
ORD-18384,SUB-2328,2024-11-13,Starter,19.643149563103915,8.5,completed,card
ORD-18385,SUB-2328,2024-12-13,Starter,19.597090420049422,8.5,completed,card
ORD-18386,SUB-2329,2023-12-30,Classic,35.577524497327694,13.0,completed,paypal
ORD-18387,SUB-2329,2024-01-29,Classic,35.40505244316851,13.0,completed,card
ORD-18388,SUB-2329,2024-02-28,Classic,34.743010743694725,13.0,completed,card
ORD-18389,SUB-2329,2024-03-27,Classic,34.93417786620184,13.0,completed,mpesa
ORD-18390,SUB-2329,2024-04-30,Classic,35.00119005770101,13.0,completed,paypal
ORD-18391,SUB-2329,2024-05-29,Classic,35.337635449311925,13.0,completed,card
ORD-18392,SUB-2329,2024-06-30,Classic,35.376458900706915,13.0,completed,card
ORD-18393,SUB-2329,2024-07-29,Classic,35.12804013794103,13.0,completed,card
ORD-18394,SUB-2329,2024-08-28,Classic,34.934272886157935,13.0,completed,paypal
ORD-18395,SUB-2329,2024-09-30,Classic,34.29994670066433,13.0,completed,card
ORD-18396,SUB-2329,2024-10-27,Classic,34.375490531528634,13.0,completed,card
ORD-18397,SUB-2329,2024-11-28,Classic,35.4209004766064,13.0,completed,card
ORD-18398,SUB-2329,2024-12-29,Classic,34.58665069550441,13.0,completed,card
ORD-18399,SUB-2330,2023-12-12,Starter,19.680004764920266,8.5,completed,mpesa
ORD-18400,SUB-2330,2024-01-13,Starter,19.80170958645669,8.5,completed,mpesa
ORD-18401,SUB-2330,2024-02-10,Starter,20.07380413911472,8.5,failed,mpesa
ORD-18402,SUB-2330,2024-03-13,Starter,20.127493783768312,8.5,completed,mpesa
ORD-18403,SUB-2330,2024-04-13,Starter,19.716774923704396,8.5,completed,mpesa
ORD-18404,SUB-2330,2024-05-12,Starter,19.951033334326933,8.5,completed,card
ORD-18405,SUB-2330,2024-06-10,Starter,19.669668555650144,8.5,failed,paypal
ORD-18406,SUB-2331,2023-12-03,Starter,20.303744331086573,8.5,completed,card
ORD-18407,SUB-2331,2024-01-05,Starter,20.06414131142588,8.5,completed,mpesa
ORD-18408,SUB-2332,2023-12-05,Starter,20.07033523620843,8.5,completed,paypal
ORD-18409,SUB-2332,2024-01-06,Starter,19.978137413406905,8.5,completed,mpesa
ORD-18410,SUB-2332,2024-02-07,Starter,19.81813707149825,8.5,completed,card
ORD-18411,SUB-2332,2024-03-06,Starter,19.61908259354845,8.5,completed,card
ORD-18412,SUB-2332,2024-04-05,Starter,20.11190488841519,8.5,completed,mpesa
ORD-18413,SUB-2332,2024-05-05,Starter,20.052860270863487,8.5,completed,mpesa
ORD-18414,SUB-2332,2024-06-06,Starter,20.04418722987324,8.5,completed,paypal
ORD-18415,SUB-2332,2024-07-04,Starter,19.623316829228074,8.5,completed,mpesa
ORD-18416,SUB-2332,2024-08-07,Starter,19.714922191091276,8.5,completed,paypal
ORD-18417,SUB-2332,2024-09-06,Starter,20.19514505575163,8.5,completed,card
ORD-18418,SUB-2332,2024-10-04,Starter,20.112133764725872,8.5,completed,card
ORD-18419,SUB-2332,2024-11-05,Starter,20.239619648141073,8.5,completed,mpesa
ORD-18420,SUB-2332,2024-12-06,Starter,19.67582275910433,8.5,completed,mpesa
ORD-18421,SUB-2333,2023-12-30,Starter,20.05236164488561,8.5,completed,mpesa
ORD-18422,SUB-2333,2024-01-30,Starter,19.85369867026348,8.5,completed,card
ORD-18423,SUB-2333,2024-02-28,Starter,19.679944955183117,8.5,completed,card
ORD-18424,SUB-2333,2024-03-27,Starter,20.093603203202285,8.5,completed,card
ORD-18425,SUB-2333,2024-04-29,Starter,19.981469937127113,8.5,completed,mpesa
ORD-18426,SUB-2333,2024-05-29,Starter,20.14658243233647,8.5,completed,mpesa
ORD-18427,SUB-2333,2024-06-28,Starter,20.07961183772748,8.5,completed,mpesa
ORD-18428,SUB-2333,2024-07-29,Starter,19.59760132883907,8.5,completed,mpesa
ORD-18429,SUB-2333,2024-08-28,Starter,19.751941139604767,8.5,completed,card
ORD-18430,SUB-2333,2024-09-29,Starter,20.042303637885826,8.5,completed,card
ORD-18431,SUB-2333,2024-10-30,Starter,20.37855881954072,8.5,completed,mpesa
ORD-18432,SUB-2333,2024-11-30,Starter,19.646353122128687,8.5,completed,mpesa
ORD-18433,SUB-2333,2024-12-30,Starter,19.71271810832432,8.5,completed,mpesa
ORD-18434,SUB-2334,2023-12-05,Premium,55.91711932481487,18.5,completed,card
ORD-18435,SUB-2334,2024-01-05,Premium,55.61430257837564,18.5,completed,card
ORD-18436,SUB-2334,2024-02-02,Premium,54.21183594011391,18.5,completed,mpesa
ORD-18437,SUB-2334,2024-03-02,Premium,55.495454312873655,18.5,completed,mpesa
ORD-18438,SUB-2334,2024-04-02,Premium,53.96065279885355,18.5,completed,mpesa
ORD-18439,SUB-2334,2024-05-03,Premium,54.30914188377214,18.5,completed,card
ORD-18440,SUB-2334,2024-06-05,Premium,55.98820334800919,18.5,completed,card
ORD-18441,SUB-2334,2024-07-02,Premium,54.69360039839079,18.5,completed,card
ORD-18442,SUB-2334,2024-08-02,Premium,55.40756171845887,18.5,completed,mpesa
ORD-18443,SUB-2334,2024-09-03,Premium,55.50835623619317,18.5,completed,paypal
ORD-18444,SUB-2334,2024-10-04,Premium,54.340838657394904,18.5,completed,card
ORD-18445,SUB-2334,2024-11-04,Premium,55.44515897630058,18.5,completed,card
ORD-18446,SUB-2334,2024-12-04,Premium,55.44344842352251,18.5,completed,card
ORD-18447,SUB-2335,2023-12-27,Classic,35.364503962465385,13.0,completed,mpesa
ORD-18448,SUB-2335,2024-01-25,Classic,34.72007036959011,13.0,completed,mpesa
ORD-18449,SUB-2335,2024-02-25,Classic,35.24201098952996,13.0,completed,mpesa
ORD-18450,SUB-2335,2024-03-27,Classic,34.57783018634319,13.0,completed,mpesa
ORD-18451,SUB-2335,2024-04-28,Classic,34.787670408363226,13.0,completed,mpesa
ORD-18452,SUB-2335,2024-05-25,Classic,35.4937640610257,13.0,completed,card
ORD-18453,SUB-2335,2024-06-28,Classic,34.41035623083239,13.0,completed,card
ORD-18454,SUB-2335,2024-07-25,Classic,35.19772508965578,13.0,completed,mpesa
ORD-18455,SUB-2335,2024-08-25,Classic,34.36802327283042,13.0,completed,mpesa
ORD-18456,SUB-2335,2024-09-25,Classic,35.3797082243008,13.0,completed,paypal
ORD-18457,SUB-2335,2024-10-27,Classic,34.67109614105699,13.0,completed,mpesa
ORD-18458,SUB-2335,2024-11-27,Classic,34.389167425133586,13.0,completed,paypal
ORD-18459,SUB-2335,2024-12-27,Classic,34.40881164937283,13.0,completed,card
ORD-18460,SUB-2336,2023-12-17,Starter,20.371706618728734,8.5,completed,paypal
ORD-18461,SUB-2336,2024-01-17,Starter,20.121919284915794,8.5,completed,mpesa
ORD-18462,SUB-2336,2024-02-17,Starter,19.788739173192894,8.5,completed,mpesa
ORD-18463,SUB-2336,2024-03-17,Starter,20.040615210147376,8.5,completed,card
ORD-18464,SUB-2336,2024-04-16,Starter,20.381374647121415,8.5,completed,card
ORD-18465,SUB-2336,2024-05-16,Starter,19.95174665506619,8.5,completed,mpesa
ORD-18466,SUB-2336,2024-06-16,Starter,19.696411429742795,8.5,completed,card
ORD-18467,SUB-2336,2024-07-18,Starter,19.8235352045905,8.5,completed,card
ORD-18468,SUB-2336,2024-08-16,Starter,20.061221675844383,8.5,completed,card
ORD-18469,SUB-2336,2024-09-18,Starter,19.952854419999262,8.5,completed,card
ORD-18470,SUB-2336,2024-10-16,Starter,20.200823523730964,8.5,completed,card
ORD-18471,SUB-2336,2024-11-17,Starter,19.680645892369608,8.5,completed,card
ORD-18472,SUB-2336,2024-12-19,Starter,19.94244134680606,8.5,completed,mpesa
ORD-18473,SUB-2337,2023-12-30,Classic,34.638241709487986,13.0,completed,card
ORD-18474,SUB-2337,2024-01-28,Classic,35.44594485504851,13.0,completed,card
ORD-18475,SUB-2337,2024-02-29,Classic,35.276914613224434,13.0,completed,card
ORD-18476,SUB-2337,2024-03-31,Classic,35.21646291180861,13.0,completed,card
ORD-18477,SUB-2337,2024-04-28,Classic,35.54964590769026,13.0,completed,card
ORD-18478,SUB-2337,2024-05-30,Classic,35.08447732581604,13.0,completed,card
ORD-18479,SUB-2337,2024-07-01,Classic,35.40077234443975,13.0,completed,paypal
ORD-18480,SUB-2337,2024-07-29,Classic,35.146542551145856,13.0,completed,mpesa
ORD-18481,SUB-2337,2024-08-28,Classic,34.692883398335844,13.0,completed,mpesa
ORD-18482,SUB-2337,2024-09-30,Classic,34.67719428127176,13.0,completed,card
ORD-18483,SUB-2337,2024-10-29,Classic,34.711796186574766,13.0,completed,card
ORD-18484,SUB-2338,2023-12-06,Starter,20.111474614710442,8.5,completed,mpesa
ORD-18485,SUB-2338,2024-01-09,Starter,19.627389992209732,8.5,completed,card
ORD-18486,SUB-2338,2024-02-09,Starter,20.212434217781443,8.5,completed,card
ORD-18487,SUB-2338,2024-03-07,Starter,19.84807728087001,8.5,completed,mpesa
ORD-18488,SUB-2338,2024-04-07,Starter,20.308238861418978,8.5,completed,paypal
ORD-18489,SUB-2338,2024-05-07,Starter,20.13446353532315,8.5,completed,card
ORD-18490,SUB-2338,2024-06-09,Starter,20.26553565998659,8.5,completed,paypal
ORD-18491,SUB-2338,2024-07-09,Starter,20.318615163450485,8.5,completed,card
ORD-18492,SUB-2338,2024-08-08,Starter,20.351968832028927,8.5,completed,mpesa
ORD-18493,SUB-2338,2024-09-08,Starter,19.751664665798984,8.5,completed,card
ORD-18494,SUB-2338,2024-10-09,Starter,19.66277270832844,8.5,completed,card
ORD-18495,SUB-2338,2024-11-07,Starter,19.998850797352052,8.5,completed,card
ORD-18496,SUB-2338,2024-12-09,Starter,20.12984975421205,8.5,completed,mpesa
ORD-18497,SUB-2339,2023-12-18,Classic,35.45513778581276,13.0,completed,card
ORD-18498,SUB-2339,2024-01-18,Classic,34.67682055519328,13.0,failed,mpesa
ORD-18499,SUB-2339,2024-02-17,Classic,35.487557476856516,13.0,completed,paypal
ORD-18500,SUB-2339,2024-03-15,Classic,34.91949988569079,13.0,completed,paypal
ORD-18501,SUB-2339,2024-04-18,Classic,35.27689902261926,13.0,completed,card
ORD-18502,SUB-2339,2024-05-15,Classic,35.115374447830305,13.0,completed,mpesa
ORD-18503,SUB-2339,2024-06-18,Classic,35.33619772160002,13.0,completed,mpesa
ORD-18504,SUB-2339,2024-07-18,Classic,34.724829077742484,13.0,completed,card
ORD-18505,SUB-2339,2024-08-17,Classic,35.135948822532825,13.0,completed,card
ORD-18506,SUB-2339,2024-09-17,Classic,35.04423360696783,13.0,completed,paypal
ORD-18507,SUB-2339,2024-10-17,Classic,34.33054485237734,13.0,completed,mpesa
ORD-18508,SUB-2339,2024-11-16,Classic,34.84509418406132,13.0,completed,paypal
ORD-18509,SUB-2339,2024-12-15,Classic,34.470355894339356,13.0,completed,mpesa
ORD-18510,SUB-2340,2023-12-05,Classic,35.378434859613684,13.0,completed,card
ORD-18511,SUB-2340,2024-01-03,Classic,35.67728289286313,13.0,completed,mpesa
ORD-18512,SUB-2340,2024-02-05,Classic,35.52977455680801,13.0,completed,card
ORD-18513,SUB-2340,2024-03-05,Classic,34.79670011084345,13.0,completed,mpesa
ORD-18514,SUB-2340,2024-04-04,Classic,34.647036145814624,13.0,completed,card
ORD-18515,SUB-2340,2024-05-05,Classic,35.50177668954586,13.0,completed,card
ORD-18516,SUB-2340,2024-06-04,Classic,34.80045305332037,13.0,completed,card
ORD-18517,SUB-2340,2024-07-03,Classic,34.357214308903266,13.0,completed,paypal
ORD-18518,SUB-2340,2024-08-06,Classic,35.61579271539232,13.0,completed,card
ORD-18519,SUB-2340,2024-09-06,Classic,35.524620722713045,13.0,completed,paypal
ORD-18520,SUB-2340,2024-10-06,Classic,34.934053296917206,13.0,completed,card
ORD-18521,SUB-2340,2024-11-04,Classic,35.26706550880982,13.0,completed,card
ORD-18522,SUB-2340,2024-12-03,Classic,35.37864454098141,13.0,completed,mpesa
ORD-18523,SUB-2341,2023-12-04,Classic,34.700711385401725,13.0,completed,mpesa
ORD-18524,SUB-2341,2024-01-05,Classic,34.46924532291734,13.0,completed,paypal
ORD-18525,SUB-2342,2023-12-25,Starter,19.71444203178924,8.5,completed,mpesa
ORD-18526,SUB-2342,2024-01-24,Starter,20.32658322467296,8.5,completed,card
ORD-18527,SUB-2342,2024-02-23,Starter,20.321721712612813,8.5,completed,card
ORD-18528,SUB-2342,2024-03-23,Starter,19.895066062302796,8.5,completed,card
ORD-18529,SUB-2342,2024-04-23,Starter,20.14275185439763,8.5,completed,card
ORD-18530,SUB-2342,2024-05-24,Starter,20.268326171315636,8.5,completed,mpesa
ORD-18531,SUB-2342,2024-06-24,Starter,20.021897444656847,8.5,completed,card
ORD-18532,SUB-2342,2024-07-23,Starter,19.611343054480038,8.5,completed,mpesa
ORD-18533,SUB-2342,2024-08-23,Starter,20.20249899688354,8.5,completed,mpesa
ORD-18534,SUB-2342,2024-09-25,Starter,20.060879949140876,8.5,completed,mpesa
ORD-18535,SUB-2343,2023-12-30,Starter,19.762644823480972,8.5,completed,mpesa
ORD-18536,SUB-2343,2024-01-30,Starter,20.368774423901165,8.5,completed,card
ORD-18537,SUB-2343,2024-02-27,Starter,19.61227499712222,8.5,completed,card
ORD-18538,SUB-2344,2023-12-14,Starter,20.057107930005646,8.5,completed,paypal
ORD-18539,SUB-2344,2024-01-15,Starter,20.388566403925733,8.5,completed,card
ORD-18540,SUB-2345,2023-12-07,Classic,34.87194665145054,13.0,completed,paypal
ORD-18541,SUB-2345,2024-01-06,Classic,35.05266433274327,13.0,failed,card
ORD-18542,SUB-2345,2024-02-07,Classic,35.49922359865233,13.0,completed,card
ORD-18543,SUB-2345,2024-03-05,Classic,34.928424830884396,13.0,completed,mpesa
ORD-18544,SUB-2345,2024-04-08,Classic,34.609308586576745,13.0,completed,card
ORD-18545,SUB-2345,2024-05-05,Classic,35.34806164396535,13.0,completed,card
ORD-18546,SUB-2345,2024-06-05,Classic,35.40113763107757,13.0,completed,mpesa
ORD-18547,SUB-2345,2024-07-08,Classic,34.43914964380614,13.0,completed,card
ORD-18548,SUB-2345,2024-08-06,Classic,35.281968370855225,13.0,completed,card
ORD-18549,SUB-2345,2024-09-06,Classic,34.938127229113555,13.0,completed,mpesa
ORD-18550,SUB-2345,2024-10-07,Classic,34.36978962596793,13.0,completed,card
ORD-18551,SUB-2346,2023-12-13,Premium,54.89660963451047,18.5,completed,card
ORD-18552,SUB-2346,2024-01-12,Premium,54.4481230424524,18.5,completed,mpesa
ORD-18553,SUB-2346,2024-02-12,Premium,55.77775116894346,18.5,completed,card
ORD-18554,SUB-2346,2024-03-13,Premium,55.87958334405217,18.5,completed,card
ORD-18555,SUB-2346,2024-04-13,Premium,55.27991835425404,18.5,completed,paypal
ORD-18556,SUB-2346,2024-05-13,Premium,55.95422835530959,18.5,completed,card
ORD-18557,SUB-2346,2024-06-12,Premium,55.567281703160596,18.5,completed,mpesa
ORD-18558,SUB-2346,2024-07-10,Premium,54.999468852268095,18.5,completed,card
ORD-18559,SUB-2346,2024-08-11,Premium,54.47420191974917,18.5,completed,paypal
ORD-18560,SUB-2346,2024-09-10,Premium,55.693578717401714,18.5,completed,card
ORD-18561,SUB-2346,2024-10-12,Premium,54.91432445756705,18.5,completed,mpesa
