event_id,subscriber_id,campaign,event_date,sent,opened,clicked,converted,variant
EVT-13703,SUB-1150,monthly_newsletter,2023-06-29,1,0,0,0,
EVT-13704,SUB-1150,upsell_classic_to_premium,2023-10-11,1,0,0,0,
EVT-13705,SUB-1150,monthly_newsletter,2024-03-23,1,1,0,0,
EVT-13706,SUB-3409,monthly_newsletter,2024-11-20,1,1,0,0,
EVT-13707,SUB-1287,welcome_series,2024-07-12,1,1,1,0,
EVT-13708,SUB-1287,upsell_classic_to_premium,2023-09-19,1,0,0,0,
EVT-13709,SUB-1287,churn_winback,2024-08-18,1,0,0,0,
EVT-13710,SUB-1287,monthly_newsletter,2023-11-08,1,0,0,0,
EVT-13711,SUB-1287,upsell_classic_to_premium,2023-11-08,1,0,0,0,
EVT-13712,SUB-2946,upsell_classic_to_premium,2024-10-22,1,1,0,0,
EVT-13713,SUB-2946,churn_winback,2024-09-25,1,0,0,0,
EVT-13714,SUB-2946,ab_test_landing_v2,2024-11-21,1,0,0,0,v2
EVT-13715,SUB-3183,monthly_newsletter,2024-12-31,1,0,0,0,
EVT-13716,SUB-3182,ab_test_landing_v1,2024-11-06,1,0,0,0,v1
EVT-13717,SUB-3182,welcome_series,2024-10-21,1,0,0,0,
EVT-13718,SUB-1229,upsell_classic_to_premium,2023-05-16,1,0,0,0,
EVT-13719,SUB-1229,welcome_series,2024-06-12,1,0,0,0,
EVT-13720,SUB-1229,churn_winback,2023-04-11,1,0,0,0,
EVT-13721,SUB-1229,upsell_classic_to_premium,2024-06-13,1,0,0,0,
EVT-13722,SUB-1229,ab_test_landing_v2,2023-07-23,1,0,0,0,v2
EVT-13723,SUB-1229,upsell_classic_to_premium,2023-04-26,1,1,0,0,
EVT-13724,SUB-1890,ab_test_landing_v2,2024-06-28,1,0,0,0,v2
EVT-13725,SUB-1890,ab_test_landing_v2,2024-09-22,1,0,0,0,v2
EVT-13726,SUB-1890,ab_test_landing_v1,2023-12-03,1,1,0,0,v1
EVT-13727,SUB-1890,monthly_newsletter,2023-12-18,1,0,0,0,
EVT-13728,SUB-1890,upsell_classic_to_premium,2024-06-25,1,0,0,0,
EVT-13729,SUB-1890,churn_winback,2024-11-02,1,0,0,0,
EVT-13730,SUB-1890,monthly_newsletter,2024-07-30,1,0,0,0,
EVT-13731,SUB-2204,ab_test_landing_v2,2023-11-28,1,0,0,0,v2
EVT-13732,SUB-2204,monthly_newsletter,2024-03-09,1,1,0,0,
EVT-13733,SUB-1017,ab_test_landing_v1,2023-03-29,1,0,0,0,v1
EVT-13734,SUB-1017,ab_test_landing_v2,2024-07-28,1,1,0,0,v2
EVT-13735,SUB-1017,welcome_series,2024-07-08,1,0,0,0,
EVT-13736,SUB-1017,churn_winback,2023-11-29,1,0,0,0,
EVT-13737,SUB-1017,ab_test_landing_v2,2023-04-04,1,0,0,0,v2
EVT-13738,SUB-1614,welcome_series,2023-10-01,1,1,0,0,
EVT-13739,SUB-1614,ab_test_landing_v1,2024-07-14,1,0,0,0,v1
EVT-13740,SUB-1614,ab_test_landing_v2,2024-08-06,1,1,0,0,v2
EVT-13741,SUB-2222,monthly_newsletter,2024-01-30,1,1,0,0,
EVT-13742,SUB-2222,welcome_series,2024-09-18,1,1,0,0,
EVT-13743,SUB-2222,welcome_series,2024-06-25,1,1,0,0,
EVT-13744,SUB-2222,welcome_series,2024-12-30,1,0,0,0,
EVT-13745,SUB-3306,welcome_series,2024-11-04,1,0,0,0,
EVT-13746,SUB-1382,ab_test_landing_v2,2024-06-15,1,0,0,0,v2
EVT-13747,SUB-1382,churn_winback,2024-08-19,1,0,0,0,
EVT-13748,SUB-1382,monthly_newsletter,2023-08-10,1,0,0,0,
EVT-13749,SUB-1382,upsell_classic_to_premium,2024-09-01,1,0,0,0,
EVT-13750,SUB-1382,welcome_series,2023-11-08,1,0,0,0,
EVT-13751,SUB-1382,welcome_series,2024-06-27,1,0,0,0,
EVT-13752,SUB-2272,ab_test_landing_v1,2023-11-16,1,0,0,0,v1
EVT-13753,SUB-2272,welcome_series,2023-11-16,1,0,0,0,
EVT-13754,SUB-2272,welcome_series,2024-07-26,1,0,0,0,
EVT-13755,SUB-2272,upsell_classic_to_premium,2024-03-25,1,0,0,0,
EVT-13756,SUB-2437,ab_test_landing_v2,2024-07-28,1,1,0,0,v2
EVT-13757,SUB-2437,ab_test_landing_v1,2024-11-05,1,0,0,0,v1
EVT-13758,SUB-2502,upsell_classic_to_premium,2024-06-15,1,0,0,0,
EVT-13759,SUB-2502,ab_test_landing_v1,2024-08-04,1,0,0,0,v1
EVT-13760,SUB-2324,monthly_newsletter,2024-07-27,1,1,0,0,
EVT-13761,SUB-2324,churn_winback,2024-01-21,1,0,0,0,
EVT-13762,SUB-2324,welcome_series,2024-01-23,1,0,0,0,
EVT-13763,SUB-2324,monthly_newsletter,2024-02-24,1,0,0,0,
EVT-13764,SUB-2324,upsell_classic_to_premium,2024-03-07,1,0,0,0,
EVT-13765,SUB-3452,churn_winback,2024-11-01,1,0,0,0,
EVT-13766,SUB-1276,monthly_newsletter,2024-08-08,1,0,0,0,
EVT-13767,SUB-1276,churn_winback,2024-10-14,1,0,0,0,
EVT-13768,SUB-1276,monthly_newsletter,2023-12-24,1,0,0,0,
EVT-13769,SUB-1276,welcome_series,2024-01-17,1,1,1,0,
EVT-13770,SUB-1276,welcome_series,2023-12-10,1,0,0,0,
EVT-13771,SUB-2898,ab_test_landing_v2,2024-08-13,1,0,0,0,v2
EVT-13772,SUB-2898,monthly_newsletter,2024-05-04,1,1,0,0,
EVT-13773,SUB-2898,ab_test_landing_v2,2024-07-23,1,0,0,0,v2
EVT-13774,SUB-2898,monthly_newsletter,2024-07-08,1,0,0,0,
EVT-13775,SUB-3590,ab_test_landing_v1,2024-11-29,1,0,0,0,v1
EVT-13776,SUB-1132,monthly_newsletter,2023-07-06,1,0,0,0,
EVT-13777,SUB-1132,welcome_series,2023-03-23,1,0,0,0,
EVT-13778,SUB-1132,ab_test_landing_v2,2023-08-17,1,0,0,0,v2
EVT-13779,SUB-1132,ab_test_landing_v2,2023-12-17,1,1,0,0,v2
EVT-13780,SUB-1967,welcome_series,2024-08-12,1,0,0,0,
EVT-13781,SUB-1967,ab_test_landing_v1,2024-04-04,1,0,0,0,v1
EVT-13782,SUB-1967,ab_test_landing_v1,2024-08-26,1,0,0,0,v1
EVT-13783,SUB-1967,ab_test_landing_v2,2024-06-17,1,1,0,0,v2
EVT-13784,SUB-1967,monthly_newsletter,2024-03-09,1,1,0,0,
EVT-13785,SUB-1041,churn_winback,2023-10-13,1,1,0,0,
EVT-13786,SUB-1041,upsell_classic_to_premium,2024-06-18,1,0,0,0,
EVT-13787,SUB-1041,upsell_classic_to_premium,2024-09-09,1,0,0,0,
EVT-13788,SUB-1441,welcome_series,2024-02-29,1,0,0,0,
EVT-13789,SUB-1441,ab_test_landing_v2,2024-05-30,1,0,0,0,v2
EVT-13790,SUB-1441,churn_winback,2023-09-27,1,0,0,0,
EVT-13791,SUB-2086,upsell_classic_to_premium,2023-11-01,1,1,0,0,
EVT-13792,SUB-2086,welcome_series,2024-06-02,1,0,0,0,
EVT-13793,SUB-2086,monthly_newsletter,2024-11-06,1,0,0,0,
EVT-13794,SUB-2086,ab_test_landing_v1,2024-09-23,1,0,0,0,v1
EVT-13795,SUB-1998,monthly_newsletter,2024-09-01,1,0,0,0,
EVT-13796,SUB-1998,welcome_series,2024-01-10,1,1,0,0,
EVT-13797,SUB-1998,ab_test_landing_v2,2024-10-20,1,0,0,0,v2
EVT-13798,SUB-1998,monthly_newsletter,2023-11-28,1,1,0,0,
EVT-13799,SUB-1998,welcome_series,2024-05-24,1,0,0,0,
EVT-13800,SUB-1998,welcome_series,2024-09-20,1,1,1,0,
EVT-13801,SUB-1998,churn_winback,2024-02-22,1,0,0,0,
EVT-13802,SUB-1998,ab_test_landing_v2,2024-02-02,1,0,0,0,v2
EVT-13803,SUB-2995,monthly_newsletter,2024-07-23,1,0,0,0,
EVT-13804,SUB-2995,monthly_newsletter,2024-07-27,1,1,0,0,
EVT-13805,SUB-1109,ab_test_landing_v2,2023-09-14,1,0,0,0,v2
EVT-13806,SUB-1109,upsell_classic_to_premium,2023-10-23,1,0,0,0,
EVT-13807,SUB-1109,welcome_series,2023-06-01,1,1,0,0,
EVT-13808,SUB-1109,welcome_series,2024-06-12,1,0,0,0,
EVT-13809,SUB-1109,monthly_newsletter,2024-07-15,1,0,0,0,
EVT-13810,SUB-1109,ab_test_landing_v2,2023-06-07,1,1,0,0,v2
EVT-13811,SUB-1109,monthly_newsletter,2024-04-21,1,0,0,0,
EVT-13812,SUB-2568,ab_test_landing_v2,2024-08-07,1,0,0,0,v2
EVT-13813,SUB-2568,welcome_series,2024-03-25,1,0,0,0,
EVT-13814,SUB-2568,churn_winback,2024-07-28,1,0,0,0,
EVT-13815,SUB-2568,welcome_series,2024-03-09,1,1,0,0,
EVT-13816,SUB-2568,upsell_classic_to_premium,2024-07-05,1,0,0,0,
EVT-13817,SUB-2568,monthly_newsletter,2024-03-10,1,1,0,0,
EVT-13818,SUB-2178,welcome_series,2024-05-10,1,0,0,0,
EVT-13819,SUB-2178,welcome_series,2024-03-20,1,0,0,0,
EVT-13820,SUB-2582,upsell_classic_to_premium,2024-12-11,1,0,0,0,
EVT-13821,SUB-2582,churn_winback,2024-04-24,1,1,0,0,
EVT-13822,SUB-2582,ab_test_landing_v1,2024-03-07,1,0,0,0,v1
EVT-13823,SUB-1735,welcome_series,2024-01-10,1,1,0,0,
EVT-13824,SUB-1735,ab_test_landing_v2,2024-12-30,1,0,0,0,v2
EVT-13825,SUB-1735,ab_test_landing_v1,2024-01-21,1,0,0,0,v1
EVT-13826,SUB-1735,monthly_newsletter,2024-09-16,1,0,0,0,
EVT-13827,SUB-1194,upsell_classic_to_premium,2024-03-27,1,1,0,0,
EVT-13828,SUB-1194,churn_winback,2023-12-13,1,0,0,0,
EVT-13829,SUB-1194,ab_test_landing_v2,2024-02-07,1,1,0,0,v2
EVT-13830,SUB-1194,monthly_newsletter,2023-05-20,1,0,0,0,
EVT-13831,SUB-1622,welcome_series,2024-02-07,1,0,0,0,
EVT-13832,SUB-1622,ab_test_landing_v2,2023-07-12,1,0,0,0,v2
EVT-13833,SUB-1622,upsell_classic_to_premium,2024-10-05,1,0,0,0,
EVT-13834,SUB-1622,ab_test_landing_v2,2024-10-16,1,0,0,0,v2
EVT-13835,SUB-1622,monthly_newsletter,2024-04-23,1,0,0,0,
EVT-13836,SUB-1072,ab_test_landing_v2,2024-03-08,1,0,0,0,v2
EVT-13837,SUB-1072,welcome_series,2024-02-10,1,1,1,0,
EVT-13838,SUB-1072,upsell_classic_to_premium,2023-09-01,1,1,0,0,
EVT-13839,SUB-1072,monthly_newsletter,2023-08-25,1,0,0,0,
EVT-13840,SUB-1072,monthly_newsletter,2024-05-23,1,0,0,0,
EVT-13841,SUB-1072,ab_test_landing_v1,2024-04-18,1,0,0,0,v1
EVT-13842,SUB-1072,monthly_newsletter,2023-04-12,1,0,0,0,
EVT-13843,SUB-1072,welcome_series,2023-10-14,1,0,0,0,
EVT-13844,SUB-1046,welcome_series,2023-10-03,1,0,0,0,
EVT-13845,SUB-1046,welcome_series,2023-02-03,1,0,0,0,
EVT-13846,SUB-3564,monthly_newsletter,2024-11-23,1,0,0,0,
EVT-13847,SUB-1925,upsell_classic_to_premium,2024-12-10,1,0,0,0,
EVT-13848,SUB-1925,welcome_series,2024-10-01,1,0,0,0,
EVT-13849,SUB-1925,monthly_newsletter,2023-11-13,1,0,0,0,
EVT-13850,SUB-2658,monthly_newsletter,2024-08-09,1,1,0,0,
EVT-13851,SUB-2658,upsell_classic_to_premium,2024-07-31,1,1,0,0,
EVT-13852,SUB-2949,welcome_series,2024-08-09,1,0,0,0,
EVT-13853,SUB-1903,welcome_series,2024-10-20,1,0,0,0,
EVT-13854,SUB-1903,welcome_series,2023-11-24,1,0,0,0,
EVT-13855,SUB-1903,monthly_newsletter,2023-10-27,1,0,0,0,
EVT-13856,SUB-1903,welcome_series,2024-01-17,1,0,0,0,
EVT-13857,SUB-1903,upsell_classic_to_premium,2023-10-27,1,1,1,0,
EVT-13858,SUB-1903,ab_test_landing_v2,2024-05-09,1,0,0,0,v2
EVT-13859,SUB-2183,monthly_newsletter,2024-07-16,1,0,0,0,
EVT-13860,SUB-2183,monthly_newsletter,2024-05-03,1,0,0,0,
EVT-13861,SUB-2183,upsell_classic_to_premium,2024-02-27,1,0,0,0,
EVT-13862,SUB-2183,welcome_series,2024-12-28,1,1,0,0,
EVT-13863,SUB-1908,monthly_newsletter,2024-12-05,1,0,0,0,
EVT-13864,SUB-1908,upsell_classic_to_premium,2024-05-15,1,0,0,0,
EVT-13865,SUB-1908,welcome_series,2024-12-05,1,1,0,0,
EVT-13866,SUB-1908,churn_winback,2024-09-19,1,0,0,0,
EVT-13867,SUB-1908,monthly_newsletter,2023-09-22,1,0,0,0,
EVT-13868,SUB-1908,churn_winback,2024-03-14,1,1,0,0,
EVT-13869,SUB-1908,ab_test_landing_v2,2024-11-13,1,1,0,0,v2
EVT-13870,SUB-1908,upsell_classic_to_premium,2024-01-03,1,0,0,0,
EVT-13871,SUB-1300,ab_test_landing_v1,2024-01-18,1,0,0,0,v1
EVT-13872,SUB-1300,welcome_series,2023-11-23,1,0,0,0,
EVT-13873,SUB-1300,churn_winback,2023-05-04,1,0,0,0,
EVT-13874,SUB-1300,ab_test_landing_v2,2024-05-04,1,0,0,0,v2
EVT-13875,SUB-1300,monthly_newsletter,2024-03-02,1,0,0,0,
EVT-13876,SUB-1300,churn_winback,2024-07-19,1,0,0,0,
EVT-13877,SUB-1300,churn_winback,2023-11-12,1,0,0,0,
EVT-13878,SUB-2516,welcome_series,2024-04-03,1,0,0,0,
EVT-13879,SUB-2969,churn_winback,2024-12-03,1,0,0,0,
EVT-13880,SUB-2092,welcome_series,2023-11-22,1,1,0,0,
EVT-13881,SUB-2092,monthly_newsletter,2024-08-15,1,0,0,0,
EVT-13882,SUB-2092,welcome_series,2024-05-06,1,1,0,0,
EVT-13883,SUB-2092,churn_winback,2024-12-09,1,1,1,0,
EVT-13884,SUB-2092,ab_test_landing_v1,2023-10-22,1,0,0,0,v1
EVT-13885,SUB-2092,welcome_series,2024-02-28,1,0,0,0,
EVT-13886,SUB-2092,churn_winback,2024-03-25,1,1,0,0,
EVT-13887,SUB-2476,monthly_newsletter,2024-03-23,1,0,0,0,
EVT-13888,SUB-2476,churn_winback,2024-11-22,1,1,0,0,
EVT-13889,SUB-2476,ab_test_landing_v1,2024-06-22,1,0,0,0,v1
EVT-13890,SUB-2424,monthly_newsletter,2024-07-31,1,0,0,0,
EVT-13891,SUB-2424,churn_winback,2024-06-06,1,1,0,0,
EVT-13892,SUB-2335,churn_winback,2024-08-23,1,0,0,0,
EVT-13893,SUB-2335,ab_test_landing_v1,2024-08-09,1,0,0,0,v1
EVT-13894,SUB-3295,monthly_newsletter,2024-12-24,1,0,0,0,
EVT-13895,SUB-2649,churn_winback,2024-08-06,1,0,0,0,
EVT-13896,SUB-2649,monthly_newsletter,2024-06-11,1,0,0,0,
EVT-13897,SUB-2649,welcome_series,2024-11-23,1,1,0,0,
EVT-13898,SUB-2649,ab_test_landing_v2,2024-05-04,1,0,0,0,v2
EVT-13899,SUB-1221,churn_winback,2024-08-05,1,0,0,0,
EVT-13900,SUB-1221,monthly_newsletter,2024-09-17,1,0,0,0,
EVT-13901,SUB-1221,monthly_newsletter,2024-09-29,1,0,0,0,
EVT-13902,SUB-1221,ab_test_landing_v1,2024-04-29,1,0,0,0,v1
EVT-13903,SUB-1221,upsell_classic_to_premium,2024-04-13,1,0,0,0,
EVT-13904,SUB-1221,upsell_classic_to_premium,2024-08-26,1,0,0,0,
EVT-13905,SUB-1221,churn_winback,2024-07-28,1,0,0,0,
EVT-13906,SUB-1221,monthly_newsletter,2023-09-05,1,0,0,0,
EVT-13907,SUB-3336,monthly_newsletter,2024-10-09,1,1,0,0,
EVT-13908,SUB-3336,ab_test_landing_v1,2024-09-20,1,1,1,0,v1
EVT-13909,SUB-2327,welcome_series,2023-12-17,1,0,0,0,
EVT-13910,SUB-2327,monthly_newsletter,2024-01-09,1,0,0,0,
EVT-13911,SUB-2327,churn_winback,2024-06-20,1,1,0,0,
EVT-13912,SUB-2327,ab_test_landing_v1,2024-04-06,1,1,0,0,v1
EVT-13913,SUB-2327,ab_test_landing_v2,2024-10-23,1,0,0,0,v2
EVT-13914,SUB-2327,churn_winback,2024-02-19,1,0,0,0,
EVT-13915,SUB-3160,monthly_newsletter,2024-08-02,1,0,0,0,
EVT-13916,SUB-3160,welcome_series,2024-12-30,1,1,1,0,
EVT-13917,SUB-1027,monthly_newsletter,2023-04-03,1,0,0,0,
EVT-13918,SUB-1027,welcome_series,2024-01-29,1,1,0,0,
EVT-13919,SUB-1027,welcome_series,2023-08-21,1,0,0,0,
EVT-13920,SUB-1027,welcome_series,2024-08-05,1,0,0,0,
EVT-13921,SUB-1027,monthly_newsletter,2023-07-20,1,0,0,0,
EVT-13922,SUB-1027,monthly_newsletter,2024-04-22,1,0,0,0,
EVT-13923,SUB-1027,monthly_newsletter,2024-08-29,1,0,0,0,
EVT-13924,SUB-1027,churn_winback,2023-02-24,1,0,0,0,
EVT-13925,SUB-1027,ab_test_landing_v1,2024-04-19,1,0,0,0,v1
EVT-13926,SUB-2210,ab_test_landing_v1,2024-06-20,1,0,0,0,v1
EVT-13927,SUB-2210,churn_winback,2024-12-13,1,0,0,0,
EVT-13928,SUB-2210,ab_test_landing_v1,2024-06-13,1,0,0,0,v1
EVT-13929,SUB-2210,welcome_series,2024-03-04,1,1,1,0,
EVT-13930,SUB-2210,ab_test_landing_v1,2023-11-18,1,1,0,0,v1
EVT-13931,SUB-2210,ab_test_landing_v2,2023-11-17,1,0,0,0,v2
EVT-13932,SUB-1859,monthly_newsletter,2024-03-07,1,0,0,0,
EVT-13933,SUB-1859,upsell_classic_to_premium,2023-09-21,1,0,0,0,
EVT-13934,SUB-1859,churn_winback,2023-10-11,1,0,0,0,
EVT-13935,SUB-1859,upsell_classic_to_premium,2023-12-06,1,1,1,0,
EVT-13936,SUB-1859,ab_test_landing_v2,2024-07-23,1,1,0,0,v2
EVT-13937,SUB-1859,ab_test_landing_v1,2024-09-03,1,0,0,0,v1
EVT-13938,SUB-1859,welcome_series,2023-11-07,1,1,0,0,
EVT-13939,SUB-2110,monthly_newsletter,2024-12-04,1,0,0,0,
EVT-13940,SUB-2110,welcome_series,2024-06-25,1,0,0,0,
EVT-13941,SUB-2110,ab_test_landing_v2,2024-01-25,1,0,0,0,v2
EVT-13942,SUB-2110,churn_winback,2024-09-30,1,0,0,0,
EVT-13943,SUB-2110,monthly_newsletter,2024-12-31,1,0,0,0,
EVT-13944,SUB-1038,upsell_classic_to_premium,2024-07-25,1,0,0,0,
EVT-13945,SUB-1038,monthly_newsletter,2024-06-25,1,0,0,0,
EVT-13946,SUB-2271,welcome_series,2024-04-21,1,0,0,0,
EVT-13947,SUB-3305,churn_winback,2024-10-10,1,1,0,0,
EVT-13948,SUB-3305,churn_winback,2024-10-04,1,0,0,0,
EVT-13949,SUB-2581,welcome_series,2024-05-23,1,0,0,0,
EVT-13950,SUB-2581,upsell_classic_to_premium,2024-03-17,1,0,0,0,
EVT-13951,SUB-2581,monthly_newsletter,2024-12-12,1,0,0,0,
EVT-13952,SUB-2581,ab_test_landing_v1,2024-03-05,1,0,0,0,v1
EVT-13953,SUB-2225,welcome_series,2024-08-13,1,0,0,0,
EVT-13954,SUB-2225,ab_test_landing_v1,2024-10-24,1,0,0,0,v1
EVT-13955,SUB-1347,ab_test_landing_v1,2023-10-19,1,1,1,0,v1
EVT-13956,SUB-1347,churn_winback,2024-04-05,1,0,0,0,
EVT-13957,SUB-1347,ab_test_landing_v2,2024-11-07,1,0,0,0,v2
EVT-13958,SUB-1347,monthly_newsletter,2024-05-19,1,0,0,0,
EVT-13959,SUB-1347,monthly_newsletter,2024-01-14,1,0,0,0,
EVT-13960,SUB-1347,ab_test_landing_v1,2023-09-23,1,0,0,0,v1
EVT-13961,SUB-1347,ab_test_landing_v2,2023-10-29,1,1,1,0,v2
EVT-13962,SUB-1347,upsell_classic_to_premium,2024-02-07,1,0,0,0,
EVT-13963,SUB-1347,churn_winback,2024-10-08,1,0,0,0,
EVT-13964,SUB-2406,ab_test_landing_v2,2024-05-08,1,0,0,0,v2
EVT-13965,SUB-2406,welcome_series,2024-05-03,1,0,0,0,
EVT-13966,SUB-2406,ab_test_landing_v1,2024-09-04,1,1,0,0,v1
EVT-13967,SUB-2406,monthly_newsletter,2023-12-12,1,0,0,0,
EVT-13968,SUB-2406,monthly_newsletter,2024-03-05,1,0,0,0,
EVT-13969,SUB-1114,ab_test_landing_v2,2023-06-07,1,0,0,0,v2
EVT-13970,SUB-1114,welcome_series,2024-04-29,1,0,0,0,
EVT-13971,SUB-1114,monthly_newsletter,2024-02-16,1,1,0,0,
EVT-13972,SUB-1114,monthly_newsletter,2023-09-23,1,0,0,0,
EVT-13973,SUB-1114,churn_winback,2024-04-18,1,0,0,0,
EVT-13974,SUB-1083,churn_winback,2023-06-13,1,1,0,0,
EVT-13975,SUB-1083,welcome_series,2024-07-17,1,1,1,0,
EVT-13976,SUB-1083,ab_test_landing_v2,2023-04-20,1,0,0,0,v2
EVT-13977,SUB-1083,upsell_classic_to_premium,2023-04-18,1,1,0,0,
EVT-13978,SUB-1083,ab_test_landing_v1,2024-08-18,1,0,0,0,v1
EVT-13979,SUB-2804,upsell_classic_to_premium,2024-08-14,1,0,0,0,
EVT-13980,SUB-2804,monthly_newsletter,2024-09-04,1,0,0,0,
EVT-13981,SUB-2804,monthly_newsletter,2024-05-19,1,1,0,0,
EVT-13982,SUB-2804,churn_winback,2024-10-25,1,0,0,0,
EVT-13983,SUB-2804,ab_test_landing_v1,2024-08-16,1,0,0,0,v1
EVT-13984,SUB-2632,welcome_series,2024-07-19,1,1,0,0,
EVT-13985,SUB-2574,ab_test_landing_v1,2024-05-04,1,0,0,0,v1
EVT-13986,SUB-2574,upsell_classic_to_premium,2024-04-20,1,0,0,0,
EVT-13987,SUB-2487,ab_test_landing_v1,2024-03-16,1,0,0,0,v1
EVT-13988,SUB-2487,ab_test_landing_v2,2024-03-15,1,0,0,0,v2
EVT-13989,SUB-2487,ab_test_landing_v2,2024-02-20,1,0,0,0,v2
EVT-13990,SUB-2487,welcome_series,2024-09-22,1,0,0,0,
EVT-13991,SUB-2487,upsell_classic_to_premium,2024-05-09,1,1,1,0,
EVT-13992,SUB-2125,ab_test_landing_v2,2024-03-28,1,0,0,0,v2
EVT-13993,SUB-2125,ab_test_landing_v1,2024-02-18,1,1,1,0,v1
EVT-13994,SUB-2125,monthly_newsletter,2024-05-15,1,0,0,0,
EVT-13995,SUB-2125,monthly_newsletter,2024-01-01,1,0,0,0,
EVT-13996,SUB-2125,welcome_series,2024-06-29,1,0,0,0,
EVT-13997,SUB-2125,churn_winback,2024-04-11,1,0,0,0,
EVT-13998,SUB-2125,ab_test_landing_v1,2023-11-18,1,0,0,0,v1
EVT-13999,SUB-2125,churn_winback,2024-07-24,1,0,0,0,
EVT-14000,SUB-2125,upsell_classic_to_premium,2024-01-17,1,1,0,0,
EVT-14001,SUB-2471,monthly_newsletter,2024-05-23,1,1,0,0,
EVT-14002,SUB-2471,monthly_newsletter,2024-04-18,1,0,0,0,
EVT-14003,SUB-2471,welcome_series,2024-01-29,1,0,0,0,
EVT-14004,SUB-2471,ab_test_landing_v2,2024-02-03,1,1,1,0,v2
EVT-14005,SUB-2275,monthly_newsletter,2024-11-17,1,0,0,0,
EVT-14006,SUB-2275,ab_test_landing_v2,2024-12-30,1,0,0,0,v2
EVT-14007,SUB-2275,upsell_classic_to_premium,2024-09-13,1,0,0,0,
EVT-14008,SUB-2275,churn_winback,2024-01-27,1,0,0,0,
EVT-14009,SUB-3460,ab_test_landing_v2,2024-10-15,1,0,0,0,v2
EVT-14010,SUB-3232,monthly_newsletter,2024-10-31,1,0,0,0,
EVT-14011,SUB-2711,welcome_series,2024-10-29,1,0,0,0,
EVT-14012,SUB-2711,ab_test_landing_v1,2024-10-15,1,0,0,0,v1
EVT-14013,SUB-2711,monthly_newsletter,2024-11-16,1,0,0,0,
EVT-14014,SUB-1243,welcome_series,2023-09-14,1,1,0,0,
EVT-14015,SUB-1243,welcome_series,2023-06-29,1,0,0,0,
EVT-14016,SUB-1243,welcome_series,2023-12-29,1,0,0,0,
EVT-14017,SUB-1243,upsell_classic_to_premium,2023-04-18,1,1,0,0,
EVT-14018,SUB-1243,churn_winback,2024-08-13,1,0,0,0,
EVT-14019,SUB-1243,ab_test_landing_v1,2024-07-02,1,0,0,0,v1
EVT-14020,SUB-1243,welcome_series,2024-09-27,1,0,0,0,
EVT-14021,SUB-2056,churn_winback,2024-09-26,1,1,1,0,
EVT-14022,SUB-2056,monthly_newsletter,2024-03-13,1,0,0,0,
EVT-14023,SUB-2056,monthly_newsletter,2023-12-09,1,0,0,0,
EVT-14024,SUB-2056,welcome_series,2024-12-10,1,0,0,0,
EVT-14025,SUB-1954,monthly_newsletter,2024-12-11,1,0,0,0,
EVT-14026,SUB-1954,churn_winback,2023-11-24,1,0,0,0,
EVT-14027,SUB-1954,monthly_newsletter,2023-12-02,1,0,0,0,
EVT-14028,SUB-2816,churn_winback,2024-07-18,1,0,0,0,
EVT-14029,SUB-2816,churn_winback,2024-06-08,1,0,0,0,
EVT-14030,SUB-2816,churn_winback,2024-08-30,1,0,0,0,
EVT-14031,SUB-2816,monthly_newsletter,2024-09-15,1,0,0,0,
EVT-14032,SUB-2365,ab_test_landing_v2,2024-06-24,1,1,0,0,v2
EVT-14033,SUB-2365,monthly_newsletter,2024-04-20,1,0,0,0,
EVT-14034,SUB-2365,ab_test_landing_v1,2024-05-26,1,1,1,0,v1
EVT-14035,SUB-2365,welcome_series,2024-06-24,1,1,0,0,
EVT-14036,SUB-3432,welcome_series,2024-11-18,1,0,0,0,
EVT-14037,SUB-2260,welcome_series,2024-09-16,1,1,0,0,
EVT-14038,SUB-2260,monthly_newsletter,2024-05-29,1,0,0,0,
EVT-14039,SUB-2260,churn_winback,2024-12-25,1,1,0,0,
EVT-14040,SUB-2260,churn_winback,2024-06-03,1,1,0,0,
EVT-14041,SUB-2260,ab_test_landing_v1,2024-07-08,1,1,0,0,v1
EVT-14042,SUB-2256,ab_test_landing_v1,2024-11-16,1,0,0,0,v1
EVT-14043,SUB-2256,welcome_series,2024-07-25,1,1,0,0,
EVT-14044,SUB-2256,churn_winback,2024-03-12,1,0,0,0,
EVT-14045,SUB-2256,churn_winback,2024-02-12,1,0,0,0,
EVT-14046,SUB-2256,ab_test_landing_v1,2024-01-21,1,1,0,0,v1
EVT-14047,SUB-2171,welcome_series,2023-11-01,1,1,0,0,
EVT-14048,SUB-1732,upsell_classic_to_premium,2023-11-24,1,0,0,0,
EVT-14049,SUB-1732,churn_winback,2023-10-26,1,1,0,0,
EVT-14050,SUB-1732,welcome_series,2023-10-26,1,1,1,0,
EVT-14051,SUB-1714,welcome_series,2024-05-24,1,0,0,0,
EVT-14052,SUB-1714,ab_test_landing_v1,2023-12-20,1,0,0,0,v1
EVT-14053,SUB-1714,upsell_classic_to_premium,2024-05-19,1,0,0,0,
EVT-14054,SUB-1714,ab_test_landing_v1,2024-01-15,1,1,1,0,v1
EVT-14055,SUB-1714,ab_test_landing_v1,2024-11-27,1,0,0,0,v1
EVT-14056,SUB-3067,churn_winback,2024-06-22,1,0,0,0,
EVT-14057,SUB-3067,upsell_classic_to_premium,2024-09-26,1,0,0,0,
